"rules","support","confidence","coverage","lift","count"
"{COMP8400,COMP8420,COMP8440} => {COMP8173}",0.128113879003559,0.521739130434783,0.245551601423488,1.35748792270531,36
"{COMP8150} => {COMP8400}",0.124555160142349,0.714285714285714,0.174377224199288,0.904118404118404,35
"{COMP8400} => {COMP8150}",0.124555160142349,0.157657657657658,0.790035587188612,0.904118404118404,35
"{COMP8200} => {COMP8420}",0.124555160142349,0.74468085106383,0.167259786476868,1.4736290080911,35
"{COMP8420} => {COMP8200}",0.124555160142349,0.246478873239437,0.505338078291815,1.4736290080911,35
"{COMP8190} => {COMP8440}",0.124555160142349,0.546875,0.227758007117438,1.21001476377953,35
"{COMP8440} => {COMP8190}",0.124555160142349,0.275590551181102,0.451957295373665,1.21001476377953,35
"{COMP8790} => {COMP8440}",0.124555160142349,0.583333333333333,0.213523131672598,1.29068241469816,35
"{COMP8440} => {COMP8790}",0.124555160142349,0.275590551181102,0.451957295373665,1.29068241469816,35
"{COMP6466} => {COMP6240}",0.124555160142349,0.406976744186047,0.306049822064057,1.29955073995772,35
"{COMP6240} => {COMP6466}",0.124555160142349,0.397727272727273,0.313167259786477,1.29955073995772,35
"{COMP6341,COMP8110} => {COMP8400}",0.124555160142349,0.833333333333333,0.149466192170818,1.0548048048048,35
"{COMP6341,COMP8400} => {COMP8110}",0.124555160142349,0.833333333333333,0.149466192170818,1.10979462875197,35
"{COMP8110,COMP8400} => {COMP6341}",0.124555160142349,0.202312138728324,0.615658362989324,1.16019818331957,35
"{COMP8200,COMP8800} => {COMP8420}",0.124555160142349,0.74468085106383,0.167259786476868,1.4736290080911,35
"{COMP8200,COMP8420} => {COMP8800}",0.124555160142349,1,0.124555160142349,5.2037037037037,35
"{COMP8420,COMP8800} => {COMP8200}",0.124555160142349,0.945945945945946,0.131672597864769,5.65554916618746,35
"{COMP8180,COMP8790} => {COMP8400}",0.124555160142349,0.777777777777778,0.160142348754448,0.984484484484485,35
"{COMP8400,COMP8790} => {COMP8180}",0.124555160142349,0.714285714285714,0.174377224199288,1.22386759581882,35
"{COMP8180,COMP8400} => {COMP8790}",0.124555160142349,0.253623188405797,0.491103202846975,1.18780193236715,35
"{COMP6390,COMP6700} => {COMP8110}",0.124555160142349,0.875,0.142348754448399,1.16528436018957,35
"{COMP6700,COMP8110} => {COMP6390}",0.124555160142349,0.636363636363636,0.195729537366548,1.55494071146245,35
"{COMP6390,COMP8110} => {COMP6700}",0.124555160142349,0.384615384615385,0.323843416370107,1.77175283732661,35
"{COMP6700,COMP8440} => {COMP8100}",0.124555160142349,0.875,0.142348754448399,1.2355527638191,35
"{COMP6700,COMP8100} => {COMP8440}",0.124555160142349,0.74468085106383,0.167259786476868,1.64767967833808,35
"{COMP8100,COMP8440} => {COMP6700}",0.124555160142349,0.360824742268041,0.345195729537367,1.66215987831671,35
"{COMP6700,COMP8440} => {COMP8110}",0.124555160142349,0.875,0.142348754448399,1.16528436018957,35
"{COMP6700,COMP8110} => {COMP8440}",0.124555160142349,0.636363636363636,0.195729537366548,1.40801717967072,35
"{COMP8110,COMP8440} => {COMP6700}",0.124555160142349,0.336538461538462,0.370106761565836,1.55028373266078,35
"{COMP6700,COMP8420} => {COMP8400}",0.124555160142349,0.972222222222222,0.128113879003559,1.23060560560561,35
"{COMP6700,COMP8400} => {COMP8420}",0.124555160142349,0.614035087719298,0.202846975088968,1.21509760316284,35
"{COMP8400,COMP8420} => {COMP6700}",0.124555160142349,0.286885245901639,0.434163701067616,1.32155334587476,35
"{COMP6390,COMP6467} => {COMP8400}",0.124555160142349,0.945945945945946,0.131672597864769,1.19734599464329,35
"{COMP6467,COMP8400} => {COMP6390}",0.124555160142349,0.522388059701492,0.238434163701068,1.27644386761843,35
"{COMP6390,COMP8400} => {COMP6467}",0.124555160142349,0.336538461538462,0.370106761565836,1.26089743589744,35
"{COMP6467,COMP8180} => {COMP8400}",0.124555160142349,0.921052631578947,0.135231316725979,1.1658368895211,35
"{COMP6467,COMP8400} => {COMP8180}",0.124555160142349,0.522388059701492,0.238434163701068,0.89506734619585,35
"{COMP8180,COMP8400} => {COMP6467}",0.124555160142349,0.253623188405797,0.491103202846975,0.95024154589372,35
"{COMP6463,COMP8100} => {COMP8110}",0.124555160142349,0.875,0.142348754448399,1.16528436018957,35
"{COMP6463,COMP8110} => {COMP8100}",0.124555160142349,0.614035087719298,0.202846975088968,0.86705457110112,35
"{COMP8100,COMP8110} => {COMP6463}",0.124555160142349,0.208333333333333,0.597864768683274,0.760281385281385,35
"{COMP6466,COMP8180} => {COMP8110}",0.124555160142349,0.833333333333333,0.149466192170818,1.10979462875197,35
"{COMP6466,COMP8110} => {COMP8180}",0.124555160142349,0.573770491803279,0.217081850533808,0.983106757297081,35
"{COMP8110,COMP8180} => {COMP6466}",0.124555160142349,0.25,0.498220640569395,0.816860465116279,35
"{COMP6320,COMP8173} => {COMP8110}",0.124555160142349,0.853658536585366,0.145907473309609,1.13686279042885,35
"{COMP6320,COMP8110} => {COMP8173}",0.124555160142349,0.514705882352941,0.241992882562278,1.33918845315904,35
"{COMP8110,COMP8173} => {COMP6320}",0.124555160142349,0.353535353535354,0.352313167259786,0.928443311620882,35
"{COMP6390,COMP8173} => {COMP8420}",0.124555160142349,0.660377358490566,0.188612099644128,1.30680308264682,35
"{COMP8173,COMP8420} => {COMP6390}",0.124555160142349,0.614035087719298,0.202846975088968,1.50038138825324,35
"{COMP6390,COMP8420} => {COMP8173}",0.124555160142349,0.507246376811594,0.245551601423488,1.31977992485239,35
"{COMP8100,COMP8150,COMP8180} => {COMP8110}",0.124555160142349,0.897435897435897,0.138790035587189,1.19516344634828,35
"{COMP8110,COMP8150,COMP8180} => {COMP8100}",0.124555160142349,0.921052631578947,0.135231316725979,1.30058185665168,35
"{COMP8100,COMP8110,COMP8150} => {COMP8180}",0.124555160142349,0.921052631578947,0.135231316725979,1.57814505776637,35
"{COMP8100,COMP8110,COMP8180} => {COMP8150}",0.124555160142349,0.289256198347107,0.430604982206406,1.65879574970484,35
"{COMP6390,COMP6700,COMP8110} => {COMP8400}",0.124555160142349,1,0.124555160142349,1.26576576576577,35
"{COMP6390,COMP6700,COMP8400} => {COMP8110}",0.124555160142349,0.875,0.142348754448399,1.16528436018957,35
"{COMP6700,COMP8110,COMP8400} => {COMP6390}",0.124555160142349,0.673076923076923,0.185053380782918,1.64464882943144,35
"{COMP6390,COMP8110,COMP8400} => {COMP6700}",0.124555160142349,0.426829268292683,0.291814946619217,1.96621351459416,35
"{COMP6490,COMP8100,COMP8110} => {COMP8400}",0.124555160142349,0.921052631578947,0.135231316725979,1.1658368895211,35
"{COMP6490,COMP8100,COMP8400} => {COMP8110}",0.124555160142349,0.833333333333333,0.149466192170818,1.10979462875197,35
"{COMP6490,COMP8110,COMP8400} => {COMP8100}",0.124555160142349,0.74468085106383,0.167259786476868,1.05153426708008,35
"{COMP8100,COMP8110,COMP8400} => {COMP6490}",0.124555160142349,0.253623188405797,0.491103202846975,0.937738367658276,35
"{COMP6466,COMP8100,COMP8420} => {COMP8400}",0.124555160142349,0.972222222222222,0.128113879003559,1.23060560560561,35
"{COMP6466,COMP8400,COMP8420} => {COMP8100}",0.124555160142349,0.686274509803922,0.181494661921708,0.969060991230663,35
"{COMP6466,COMP8100,COMP8400} => {COMP8420}",0.124555160142349,0.648148148148148,0.192170818505338,1.28260302556077,35
"{COMP8100,COMP8400,COMP8420} => {COMP6466}",0.124555160142349,0.406976744186047,0.306049822064057,1.32977285018929,35
"{COMP6240,COMP6390,COMP8100} => {COMP8400}",0.124555160142349,0.972222222222222,0.128113879003559,1.23060560560561,35
"{COMP6240,COMP6390,COMP8400} => {COMP8100}",0.124555160142349,0.714285714285714,0.174377224199288,1.00861450107681,35
"{COMP6240,COMP8100,COMP8400} => {COMP6390}",0.124555160142349,0.593220338983051,0.209964412811388,1.44952100221076,35
"{COMP6390,COMP8100,COMP8400} => {COMP6240}",0.124555160142349,0.432098765432099,0.288256227758007,1.37976992143659,35
"{COMP6240,COMP8100,COMP8440} => {COMP8400}",0.124555160142349,0.972222222222222,0.128113879003559,1.23060560560561,35
"{COMP6240,COMP8400,COMP8440} => {COMP8100}",0.124555160142349,0.853658536585366,0.145907473309609,1.20541733055522,35
"{COMP6240,COMP8100,COMP8400} => {COMP8440}",0.124555160142349,0.593220338983051,0.209964412811388,1.31255838782864,35
"{COMP8100,COMP8400,COMP8440} => {COMP6240}",0.124555160142349,0.432098765432099,0.288256227758007,1.37976992143659,35
"{COMP6320,COMP8100,COMP8180} => {COMP8110}",0.124555160142349,0.875,0.142348754448399,1.16528436018957,35
"{COMP6320,COMP8110,COMP8180} => {COMP8100}",0.124555160142349,0.875,0.142348754448399,1.2355527638191,35
"{COMP6320,COMP8100,COMP8110} => {COMP8180}",0.124555160142349,0.660377358490566,0.188612099644128,1.13150023009664,35
"{COMP8100,COMP8110,COMP8180} => {COMP6320}",0.124555160142349,0.289256198347107,0.430604982206406,0.759635436780721,35
"{COMP8173,COMP8420,COMP8440} => {COMP8110}",0.124555160142349,0.897435897435897,0.138790035587189,1.19516344634828,35
"{COMP8110,COMP8173,COMP8440} => {COMP8420}",0.124555160142349,0.564516129032258,0.220640569395018,1.11710586097229,35
"{COMP8110,COMP8173,COMP8420} => {COMP8440}",0.124555160142349,0.686274509803922,0.181494661921708,1.5184498996449,35
"{COMP8110,COMP8420,COMP8440} => {COMP8173}",0.124555160142349,0.564516129032258,0.220640569395018,1.46878733572282,35
"{COMP6390,COMP8100,COMP8110,COMP8173} => {COMP8400}",0.124555160142349,0.945945945945946,0.131672597864769,1.19734599464329,35
"{COMP6390,COMP8100,COMP8173,COMP8400} => {COMP8110}",0.124555160142349,0.921052631578947,0.135231316725979,1.22661511598902,35
"{COMP6390,COMP8110,COMP8173,COMP8400} => {COMP8100}",0.124555160142349,0.813953488372093,0.153024911032028,1.14935140820381,35
"{COMP8100,COMP8110,COMP8173,COMP8400} => {COMP6390}",0.124555160142349,0.522388059701492,0.238434163701068,1.27644386761843,35
"{COMP6390,COMP8100,COMP8110,COMP8400} => {COMP8173}",0.124555160142349,0.514705882352941,0.241992882562278,1.33918845315904,35
"{COMP8100,COMP8180,COMP8420,COMP8440} => {COMP8110}",0.124555160142349,0.921052631578947,0.135231316725979,1.22661511598902,35
"{COMP8110,COMP8180,COMP8420,COMP8440} => {COMP8100}",0.124555160142349,0.853658536585366,0.145907473309609,1.20541733055522,35
"{COMP8100,COMP8110,COMP8420,COMP8440} => {COMP8180}",0.124555160142349,0.7,0.177935943060498,1.19939024390244,35
"{COMP8100,COMP8110,COMP8180,COMP8440} => {COMP8420}",0.124555160142349,0.555555555555556,0.224199288256228,1.09937402190923,35
"{COMP8100,COMP8110,COMP8180,COMP8420} => {COMP8440}",0.124555160142349,0.7,0.177935943060498,1.5488188976378,35
"{COMP8100,COMP8180,COMP8420,COMP8440} => {COMP8400}",0.124555160142349,0.921052631578947,0.135231316725979,1.1658368895211,35
"{COMP8180,COMP8400,COMP8420,COMP8440} => {COMP8100}",0.124555160142349,0.813953488372093,0.153024911032028,1.14935140820381,35
"{COMP8100,COMP8400,COMP8420,COMP8440} => {COMP8180}",0.124555160142349,0.660377358490566,0.188612099644128,1.13150023009664,35
"{COMP8100,COMP8180,COMP8400,COMP8440} => {COMP8420}",0.124555160142349,0.614035087719298,0.202846975088968,1.21509760316284,35
"{COMP8100,COMP8180,COMP8400,COMP8420} => {COMP8440}",0.124555160142349,0.660377358490566,0.188612099644128,1.46114990343188,35
"{COMP8780} => {COMP8400}",0.120996441281139,0.918918918918919,0.131672597864769,1.16313610908206,34
"{COMP8400} => {COMP8780}",0.120996441281139,0.153153153153153,0.790035587188612,1.16313610908205,34
"{COMP6430} => {COMP8100}",0.120996441281139,0.790697674418605,0.153024911032028,1.11651279654084,34
"{COMP8100} => {COMP6430}",0.120996441281139,0.170854271356784,0.708185053380783,1.11651279654084,34
"{COMP6433} => {COMP8400}",0.120996441281139,0.755555555555556,0.160142348754448,0.956356356356356,34
"{COMP8400} => {COMP6433}",0.120996441281139,0.153153153153153,0.790035587188612,0.956356356356356,34
"{COMP6341} => {COMP8180}",0.120996441281139,0.693877551020408,0.174377224199288,1.18889995022399,34
"{COMP8180} => {COMP6341}",0.120996441281139,0.207317073170732,0.583629893238434,1.18889995022399,34
"{COMP6464} => {COMP8180}",0.120996441281139,0.641509433962264,0.188612099644128,1.09917165209388,34
"{COMP8180} => {COMP6464}",0.120996441281139,0.207317073170732,0.583629893238434,1.09917165209388,34
"{COMP6340} => {COMP6390}",0.120996441281139,0.53968253968254,0.224199288256228,1.31870255348516,34
"{COMP6390} => {COMP6340}",0.120996441281139,0.295652173913043,0.409252669039146,1.31870255348516,34
"{COMP6700} => {COMP8173}",0.120996441281139,0.557377049180328,0.217081850533808,1.45021250758956,34
"{COMP8173} => {COMP6700}",0.120996441281139,0.314814814814815,0.384341637010676,1.45021250758956,34
"{COMP6463} => {COMP8173}",0.120996441281139,0.441558441558442,0.274021352313167,1.14886964886965,34
"{COMP8173} => {COMP6463}",0.120996441281139,0.314814814814815,0.384341637010676,1.14886964886965,34
"{COMP6240} => {COMP6320}",0.120996441281139,0.386363636363636,0.313167259786477,1.01465590484282,34
"{COMP6320} => {COMP6240}",0.120996441281139,0.317757009345794,0.380782918149466,1.01465590484282,34
"{COMP6341,COMP8100} => {COMP8110}",0.120996441281139,0.829268292682927,0.145907473309609,1.1043809964166,34
"{COMP6341,COMP8110} => {COMP8100}",0.120996441281139,0.80952380952381,0.149466192170818,1.14309643455372,34
"{COMP8100,COMP8110} => {COMP6341}",0.120996441281139,0.202380952380952,0.597864768683274,1.16059280855199,34
"{COMP8110,COMP8200} => {COMP8400}",0.120996441281139,0.918918918918919,0.131672597864769,1.16313610908206,34
"{COMP8200,COMP8400} => {COMP8110}",0.120996441281139,0.85,0.142348754448399,1.13199052132701,34
"{COMP8110,COMP8400} => {COMP8200}",0.120996441281139,0.196531791907514,0.615658362989324,1.17500922395769,34
"{COMP6464,COMP8180} => {COMP8400}",0.120996441281139,1,0.120996441281139,1.26576576576577,34
"{COMP6464,COMP8400} => {COMP8180}",0.120996441281139,0.693877551020408,0.174377224199288,1.18889995022399,34
"{COMP8180,COMP8400} => {COMP6464}",0.120996441281139,0.246376811594203,0.491103202846975,1.30626196335794,34
"{COMP8180,COMP8190} => {COMP8100}",0.120996441281139,0.85,0.142348754448399,1.20025125628141,34
"{COMP8100,COMP8190} => {COMP8180}",0.120996441281139,0.723404255319149,0.167259786476868,1.23949143746757,34
"{COMP8100,COMP8180} => {COMP8190}",0.120996441281139,0.251851851851852,0.480427046263345,1.10578703703704,34
"{COMP8180,COMP8190} => {COMP8400}",0.120996441281139,0.85,0.142348754448399,1.0759009009009,34
"{COMP8190,COMP8400} => {COMP8180}",0.120996441281139,0.607142857142857,0.199288256227758,1.04028745644599,34
"{COMP8180,COMP8400} => {COMP8190}",0.120996441281139,0.246376811594203,0.491103202846975,1.0817481884058,34
"{COMP8100,COMP8800} => {COMP8110}",0.120996441281139,0.894736842105263,0.135231316725979,1.19156896981791,34
"{COMP8110,COMP8800} => {COMP8100}",0.120996441281139,0.790697674418605,0.153024911032028,1.11651279654084,34
"{COMP8100,COMP8110} => {COMP8800}",0.120996441281139,0.202380952380952,0.597864768683274,1.05313051146384,34
"{COMP8100,COMP8800} => {COMP8400}",0.120996441281139,0.894736842105263,0.135231316725979,1.13252726410621,34
"{COMP8400,COMP8800} => {COMP8100}",0.120996441281139,0.755555555555556,0.160142348754448,1.06689000558347,34
"{COMP8100,COMP8400} => {COMP8800}",0.120996441281139,0.211180124223602,0.572953736654804,1.09891879457097,34
"{COMP6390,COMP6490} => {COMP8110}",0.120996441281139,0.790697674418605,0.153024911032028,1.05301443844373,34
"{COMP6490,COMP8110} => {COMP6390}",0.120996441281139,0.641509433962264,0.188612099644128,1.56751435602953,34
"{COMP6390,COMP8110} => {COMP6490}",0.120996441281139,0.373626373626374,0.323843416370107,1.38143435511857,34
"{COMP6467,COMP8420} => {COMP8100}",0.120996441281139,0.576271186440678,0.209964412811388,0.81372966527553,34
"{COMP6467,COMP8100} => {COMP8420}",0.120996441281139,0.755555555555556,0.160142348754448,1.49514866979656,34
"{COMP8100,COMP8420} => {COMP6467}",0.120996441281139,0.354166666666667,0.341637010676157,1.32694444444444,34
"{COMP6463,COMP8180} => {COMP8110}",0.120996441281139,0.80952380952381,0.149466192170818,1.07808621078763,34
"{COMP6463,COMP8110} => {COMP8180}",0.120996441281139,0.596491228070175,0.202846975088968,1.02203679931536,34
"{COMP8110,COMP8180} => {COMP6463}",0.120996441281139,0.242857142857143,0.498220640569395,0.886270871985158,34
"{COMP6466,COMP8440} => {COMP8400}",0.120996441281139,0.918918918918919,0.131672597864769,1.16313610908206,34
"{COMP6466,COMP8400} => {COMP8440}",0.120996441281139,0.447368421052632,0.270462633451957,0.989846663903854,34
"{COMP8400,COMP8440} => {COMP6466}",0.120996441281139,0.317757009345794,0.380782918149466,1.03825255379265,34
"{COMP6466,COMP8180} => {COMP8100}",0.120996441281139,0.80952380952381,0.149466192170818,1.14309643455372,34
"{COMP6466,COMP8100} => {COMP8180}",0.120996441281139,0.557377049180328,0.217081850533808,0.955017992802879,34
"{COMP8100,COMP8180} => {COMP6466}",0.120996441281139,0.251851851851852,0.480427046263345,0.8229112833764,34
"{COMP6320,COMP6390} => {COMP8110}",0.120996441281139,0.739130434782609,0.163701067615658,0.984339583762621,34
"{COMP6320,COMP8110} => {COMP6390}",0.120996441281139,0.5,0.241992882562278,1.22173913043478,34
"{COMP6390,COMP8110} => {COMP6320}",0.120996441281139,0.373626373626374,0.323843416370107,0.981205710177673,34
"{COMP6320,COMP8440} => {COMP8400}",0.120996441281139,0.918918918918919,0.131672597864769,1.16313610908206,34
"{COMP6320,COMP8400} => {COMP8440}",0.120996441281139,0.390804597701149,0.309608540925267,0.864693637433252,34
"{COMP8400,COMP8440} => {COMP6320}",0.120996441281139,0.317757009345794,0.380782918149466,0.834483360992226,34
"{COMP6390,COMP8440} => {COMP8180}",0.120996441281139,0.618181818181818,0.195729537366548,1.05920177383592,34
"{COMP6390,COMP8180} => {COMP8440}",0.120996441281139,0.523076923076923,0.231316725978648,1.15735917625681,34
"{COMP8180,COMP8440} => {COMP6390}",0.120996441281139,0.425,0.284697508896797,1.03847826086957,34
"{COMP8110,COMP8200,COMP8800} => {COMP8400}",0.120996441281139,0.918918918918919,0.131672597864769,1.16313610908206,34
"{COMP8200,COMP8400,COMP8800} => {COMP8110}",0.120996441281139,0.85,0.142348754448399,1.13199052132701,34
"{COMP8110,COMP8200,COMP8400} => {COMP8800}",0.120996441281139,1,0.120996441281139,5.2037037037037,34
"{COMP8110,COMP8400,COMP8800} => {COMP8200}",0.120996441281139,0.894736842105263,0.135231316725979,5.34938409854423,34
"{COMP6700,COMP8110,COMP8440} => {COMP8400}",0.120996441281139,0.971428571428571,0.124555160142349,1.22960102960103,34
"{COMP6700,COMP8400,COMP8440} => {COMP8110}",0.120996441281139,0.894736842105263,0.135231316725979,1.19156896981791,34
"{COMP6700,COMP8110,COMP8400} => {COMP8440}",0.120996441281139,0.653846153846154,0.185053380782918,1.44669897032102,34
"{COMP8110,COMP8400,COMP8440} => {COMP6700}",0.120996441281139,0.382022471910112,0.316725978647687,1.75980843617609,34
"{COMP6467,COMP8100,COMP8110} => {COMP8400}",0.120996441281139,0.918918918918919,0.131672597864769,1.16313610908206,34
"{COMP6467,COMP8100,COMP8400} => {COMP8110}",0.120996441281139,0.80952380952381,0.149466192170818,1.07808621078763,34
"{COMP6467,COMP8110,COMP8400} => {COMP8100}",0.120996441281139,0.739130434782609,0.163701067615658,1.04369674459253,34
"{COMP8100,COMP8110,COMP8400} => {COMP6467}",0.120996441281139,0.246376811594203,0.491103202846975,0.923091787439614,34
"{COMP6463,COMP8110,COMP8180} => {COMP8400}",0.120996441281139,1,0.120996441281139,1.26576576576577,34
"{COMP6463,COMP8180,COMP8400} => {COMP8110}",0.120996441281139,0.80952380952381,0.149466192170818,1.07808621078763,34
"{COMP6463,COMP8110,COMP8400} => {COMP8180}",0.120996441281139,0.62962962962963,0.192170818505338,1.07881662149955,34
"{COMP8110,COMP8180,COMP8400} => {COMP6463}",0.120996441281139,0.293103448275862,0.412811387900356,1.06963725929243,34
"{COMP6463,COMP8100,COMP8110} => {COMP8400}",0.120996441281139,0.971428571428571,0.124555160142349,1.22960102960103,34
"{COMP6463,COMP8100,COMP8400} => {COMP8110}",0.120996441281139,0.871794871794872,0.138790035587189,1.16101591930976,34
"{COMP6463,COMP8110,COMP8400} => {COMP8100}",0.120996441281139,0.62962962962963,0.192170818505338,0.889075004652894,34
"{COMP8100,COMP8110,COMP8400} => {COMP6463}",0.120996441281139,0.246376811594203,0.491103202846975,0.899115377376247,34
"{COMP6320,COMP8100,COMP8180} => {COMP8400}",0.120996441281139,0.85,0.142348754448399,1.0759009009009,34
"{COMP6320,COMP8180,COMP8400} => {COMP8100}",0.120996441281139,0.708333333333333,0.170818505338078,1.00020938023451,34
"{COMP6320,COMP8100,COMP8400} => {COMP8180}",0.120996441281139,0.62962962962963,0.192170818505338,1.07881662149955,34
"{COMP8100,COMP8180,COMP8400} => {COMP6320}",0.120996441281139,0.309090909090909,0.391459074733096,0.811724723874257,34
"{COMP6320,COMP8110,COMP8180} => {COMP8400}",0.120996441281139,0.85,0.142348754448399,1.0759009009009,34
"{COMP6320,COMP8180,COMP8400} => {COMP8110}",0.120996441281139,0.708333333333333,0.170818505338078,0.943325434439179,34
"{COMP6320,COMP8110,COMP8400} => {COMP8180}",0.120996441281139,0.586206896551724,0.206405693950178,1.00441547518923,34
"{COMP8110,COMP8180,COMP8400} => {COMP6320}",0.120996441281139,0.293103448275862,0.412811387900356,0.769738962294554,34
"{COMP8320} => {COMP8400}",0.117437722419929,0.785714285714286,0.149466192170818,0.994530244530245,33
"{COMP8400} => {COMP8320}",0.117437722419929,0.148648648648649,0.790035587188612,0.994530244530245,33
"{COMP6330} => {COMP8400}",0.117437722419929,0.846153846153846,0.138790035587189,1.07103257103257,33
"{COMP8400} => {COMP6330}",0.117437722419929,0.148648648648649,0.790035587188612,1.07103257103257,33
"{COMP6430} => {COMP8110}",0.117437722419929,0.767441860465116,0.153024911032028,1.02204342554833,33
"{COMP8110} => {COMP6430}",0.117437722419929,0.156398104265403,0.750889679715302,1.02204342554833,33
"{COMP6461} => {COMP8100}",0.117437722419929,0.702127659574468,0.167259786476868,0.991446594675505,33
"{COMP8100} => {COMP6461}",0.117437722419929,0.165829145728643,0.708185053380783,0.991446594675505,33
"{COMP8190} => {COMP6490}",0.117437722419929,0.515625,0.227758007117438,1.90645559210526,33
"{COMP6490} => {COMP8190}",0.117437722419929,0.434210526315789,0.270462633451957,1.90645559210526,33
"{COMP8800} => {COMP8180}",0.117437722419929,0.611111111111111,0.192170818505338,1.04708672086721,33
"{COMP8180} => {COMP8800}",0.117437722419929,0.201219512195122,0.583629893238434,1.04708672086721,33
"{COMP6340} => {COMP8440}",0.117437722419929,0.523809523809524,0.224199288256228,1.15898012748406,33
"{COMP8440} => {COMP6340}",0.117437722419929,0.259842519685039,0.451957295373666,1.15898012748406,33
"{COMP6700} => {COMP8180}",0.117437722419929,0.540983606557377,0.217081850533808,0.926929228308677,33
"{COMP8180} => {COMP6700}",0.117437722419929,0.201219512195122,0.583629893238434,0.926929228308677,33
"{COMP6311} => {COMP6466}",0.117437722419929,0.464788732394366,0.252669039145907,1.51867016049787,33
"{COMP6466} => {COMP6311}",0.117437722419929,0.383720930232558,0.306049822064057,1.51867016049787,33
"{COMP6311} => {COMP6240}",0.117437722419929,0.464788732394366,0.252669039145907,1.48415492957746,33
"{COMP6240} => {COMP6311}",0.117437722419929,0.375,0.313167259786477,1.48415492957746,33
"{COMP6463} => {COMP8440}",0.117437722419929,0.428571428571429,0.274021352313167,0.948256467941507,33
"{COMP8440} => {COMP6463}",0.117437722419929,0.259842519685039,0.451957295373666,0.948256467941507,33
"{COMP8420,COMP8800} => {COMP8400}",0.117437722419929,0.891891891891892,0.131672597864769,1.12892622352082,33
"{COMP8400,COMP8800} => {COMP8420}",0.117437722419929,0.733333333333333,0.160142348754448,1.45117370892019,33
"{COMP8400,COMP8420} => {COMP8800}",0.117437722419929,0.270491803278689,0.434163701067616,1.40755919854281,33
"{COMP6240,COMP6700} => {COMP8110}",0.117437722419929,0.916666666666667,0.128113879003559,1.22077409162717,33
"{COMP6700,COMP8110} => {COMP6240}",0.117437722419929,0.6,0.195729537366548,1.91590909090909,33
"{COMP6240,COMP8110} => {COMP6700}",0.117437722419929,0.417721518987342,0.281138790035587,1.92425814484333,33
"{COMP6240,COMP6700} => {COMP8400}",0.117437722419929,0.916666666666667,0.128113879003559,1.16028528528529,33
"{COMP6700,COMP8400} => {COMP6240}",0.117437722419929,0.578947368421053,0.202846975088968,1.84868421052632,33
"{COMP6240,COMP8400} => {COMP6700}",0.117437722419929,0.417721518987342,0.281138790035587,1.92425814484333,33
"{COMP6700,COMP8173} => {COMP8400}",0.117437722419929,0.970588235294118,0.120996441281139,1.2285373608903,33
"{COMP6700,COMP8400} => {COMP8173}",0.117437722419929,0.578947368421053,0.202846975088968,1.50633528265107,33
"{COMP8173,COMP8400} => {COMP6700}",0.117437722419929,0.362637362637363,0.323843416370107,1.6705098180508,33
"{COMP6490,COMP8180} => {COMP8110}",0.117437722419929,0.767441860465116,0.153024911032028,1.02204342554833,33
"{COMP6490,COMP8110} => {COMP8180}",0.117437722419929,0.622641509433962,0.188612099644128,1.06684307409112,33
"{COMP8110,COMP8180} => {COMP6490}",0.117437722419929,0.235714285714286,0.498220640569395,0.871522556390977,33
"{COMP6390,COMP6467} => {COMP8420}",0.117437722419929,0.891891891891892,0.131672597864769,1.76494099733536,33
"{COMP6467,COMP8420} => {COMP6390}",0.117437722419929,0.559322033898305,0.209964412811388,1.36669123065586,33
"{COMP6390,COMP8420} => {COMP6467}",0.117437722419929,0.478260869565217,0.245551601423488,1.79188405797101,33
"{COMP6467,COMP8440} => {COMP8420}",0.117437722419929,0.846153846153846,0.138790035587189,1.67443120260022,33
"{COMP6467,COMP8420} => {COMP8440}",0.117437722419929,0.559322033898305,0.209964412811388,1.23755505138129,33
"{COMP8420,COMP8440} => {COMP6467}",0.117437722419929,0.428571428571429,0.274021352313167,1.60571428571429,33
"{COMP6240,COMP6320} => {COMP8400}",0.117437722419929,0.970588235294118,0.120996441281139,1.2285373608903,33
"{COMP6240,COMP8400} => {COMP6320}",0.117437722419929,0.417721518987342,0.281138790035587,1.0970069797705,33
"{COMP6320,COMP8400} => {COMP6240}",0.117437722419929,0.379310344827586,0.309608540925267,1.21120689655172,33
"{COMP6240,COMP8420} => {COMP8100}",0.117437722419929,0.6875,0.170818505338078,0.970791457286432,33
"{COMP6240,COMP8100} => {COMP8420}",0.117437722419929,0.523809523809524,0.224199288256228,1.03655264922871,33
"{COMP8100,COMP8420} => {COMP6240}",0.117437722419929,0.34375,0.341637010676157,1.09765625,33
"{COMP6320,COMP6390} => {COMP8100}",0.117437722419929,0.717391304347826,0.163701067615658,1.01299978151628,33
"{COMP6320,COMP8100} => {COMP6390}",0.117437722419929,0.507692307692308,0.231316725978648,1.24053511705686,33
"{COMP6390,COMP8100} => {COMP6320}",0.117437722419929,0.375,0.313167259786477,0.98481308411215,33
"{COMP6390,COMP8173} => {COMP8180}",0.117437722419929,0.622641509433962,0.188612099644128,1.06684307409112,33
"{COMP8173,COMP8180} => {COMP6390}",0.117437722419929,0.478260869565217,0.245551601423488,1.16862003780718,33
"{COMP6390,COMP8180} => {COMP8173}",0.117437722419929,0.507692307692308,0.231316725978648,1.32094017094017,33
